Date;City;Station;Component;Value;Unit;Indicator;Periodicity;Quarter
2020-03-06;Riyadh;Al-Ghurabi;NO2;21.6;ppb;Min / Hourly;Daily;
2020-02-08;Riyadh;Al-Jazeera;O3;2.2;ppb;Min / Hourly;Daily;
2020-02-08;Riyadh;At-Taawun;O3;0.2;ppb;Min / Hourly;Daily;
2020-02-08;Riyadh;Al-Khaleej;O3;5.1;ppb;Max / Hourly;Daily;
2020-02-08;Riyadh;At-Taawun;O3;5.9;ppb;Max / Hourly;Daily;
2020-02-08;Riyadh;Al-Khaleej;O3;2.1;ppb;Avg / Hourly;Daily;
2020-02-08;Riyadh;Ar-Rawabi;PM10;30.0;µg/m3;Min / Hourly;Daily;
2020-02-08;Riyadh;Al-Uraija;PM10;7.0;µg/m3;Max / Hourly;Daily;
2020-02-08;Riyadh;Al-Jazeera;PM10;97.0;µg/m3;Max / Hourly;Daily;
2020-02-08;Riyadh;Al-Khaleej;PM10;155.16;µg/m3;Avg / Hourly;Daily;
2020-02-08;Riyadh;Al-Khalidiya;PM10;71.37;µg/m3;Avg / Hourly;Daily;
2020-02-15;Riyadh;Al-Khaleej;CO;0.16;ppm;Min / Hourly;Daily;
2020-02-15;Riyadh;Ar-Rawabi;CO;0.61;ppm;Min / Hourly;Daily;
2020-02-15;Riyadh;Al-Khalidiya;CO;0.12;ppm;Min / Hourly;Daily;
2020-02-15;Riyadh;Al-Ghurabi;SO2;0.5;ppb;Min / Hourly;Daily;
2020-02-15;Riyadh;At-Taawun;SO2;3.0;ppb;Min / Hourly;Daily;
2020-02-15;Riyadh;Al-Khalidiya;SO2;1.7;ppb;Min / Hourly;Daily;
2020-02-15;Riyadh;Al-Uraija;SO2;22.54;ppb;Avg / Hourly;Daily;
2020-02-15;Riyadh;Al-Jazeera;SO2;2.77;ppb;Avg / Hourly;Daily;
2020-02-15;Riyadh;Al-Jazeera;NO2;26.5;ppb;Min / Hourly;Daily;
2020-02-15;Riyadh;At-Taawun;NO2;10.8;ppb;Min / Hourly;Daily;
2020-02-15;Riyadh;Al-Khalidiya;NO2;58.3;ppb;Min / Hourly;Daily;
2020-02-15;Riyadh;Al-Ghurabi;NO2;72.5;ppb;Max / Hourly;Daily;
2020-02-15;Riyadh;Al-Muruj;NO2;157.0;ppb;Max / Hourly;Daily;
2020-02-15;Riyadh;Al-Khalidiya;NO2;66.04;ppb;Avg / Hourly;Daily;
2020-02-15;Riyadh;Al-Ghurabi;O3;1.0;ppb;Min / Hourly;Daily;
2020-02-15;Riyadh;Al-Khaleej;O3;0.2;ppb;Min / Hourly;Daily;
2020-02-15;Riyadh;Al-Uraija;O3;1.0;ppb;Min / Hourly;Daily;
2020-02-15;Riyadh;Al-Jazeera;O3;2.2;ppb;Min / Hourly;Daily;
2020-02-15;Riyadh;Al-Muruj;O3;0.1;ppb;Min / Hourly;Daily;
2020-02-15;Riyadh;Al-Khaleej;O3;2.33;ppb;Avg / Hourly;Daily;
2020-02-15;Riyadh;Al-Jazeera;O3;7.07;ppb;Avg / Hourly;Daily;
2020-02-15;Riyadh;At-Taawun;O3;1.15;ppb;Avg / Hourly;Daily;
2020-02-15;Riyadh;Al-Muruj;O3;1.63;ppb;Avg / Hourly;Daily;
2020-02-15;Riyadh;Al-Ghurabi;PM10;44.0;µg/m3;Min / Hourly;Daily;
2020-02-15;Riyadh;Al-Khaleej;PM10;98.0;µg/m3;Min / Hourly;Daily;
2020-02-15;Riyadh;Al-Khalidiya;PM10;62.0;µg/m3;Min / Hourly;Daily;
2020-02-15;Riyadh;Al-Khalidiya;PM10;236.0;µg/m3;Max / Hourly;Daily;
2020-02-15;Riyadh;Al-Uraija;PM10;3.75;µg/m3;Avg / Hourly;Daily;
2020-02-15;Riyadh;Al-Khalidiya;PM10;125.7;µg/m3;Avg / Hourly;Daily;
2020-02-22;Riyadh;Ar-Rawabi;CO;0.58;ppm;Min / Hourly;Daily;
2020-02-22;Riyadh;Al-Khaleej;SO2;1.7;ppb;Min / Hourly;Daily;
2020-02-22;Riyadh;Al-Jazeera;SO2;1.0;ppb;Min / Hourly;Daily;
2020-02-22;Riyadh;Al-Muruj;SO2;0.84;ppb;Avg / Hourly;Daily;
2020-02-22;Riyadh;Al-Khaleej;NO2;1.8;ppb;Min / Hourly;Daily;
2020-02-22;Riyadh;Al-Uraija;NO2;3.1;ppb;Min / Hourly;Daily;
2020-02-22;Riyadh;Al-Jazeera;NO2;17.2;ppb;Min / Hourly;Daily;
2020-02-22;Riyadh;Al-Khalidiya;NO2;55.45;ppb;Avg / Hourly;Daily;
2020-02-22;Riyadh;Al-Ghurabi;O3;1.0;ppb;Min / Hourly;Daily;
2020-02-22;Riyadh;Al-Khaleej;O3;2.8;ppb;Min / Hourly;Daily;
2020-02-22;Riyadh;Ar-Rawabi;O3;0.3;ppb;Min / Hourly;Daily;
2020-02-22;Riyadh;Al-Khalidiya;O3;1.0;ppb;Min / Hourly;Daily;
2020-02-22;Riyadh;Al-Ghurabi;O3;29.0;ppb;Max / Hourly;Daily;
2020-02-22;Riyadh;Ar-Rawabi;PM10;26.0;µg/m3;Min / Hourly;Daily;
2020-02-22;Riyadh;Al-Khalidiya;PM10;41.0;µg/m3;Min / Hourly;Daily;
2020-02-22;Riyadh;Al-Uraija;PM10;212.0;µg/m3;Max / Hourly;Daily;
2020-02-22;Riyadh;Al-Khalidiya;PM10;121.0;µg/m3;Max / Hourly;Daily;
2020-02-22;Riyadh;Ar-Rawabi;PM10;57.08;µg/m3;Avg / Hourly;Daily;
2020-02-22;Riyadh;At-Taawun;PM10;95.7;µg/m3;Avg / Hourly;Daily;
2020-02-29;Riyadh;Al-Jazeera;CO;0.62;ppm;Min / Hourly;Daily;
2020-02-29;Riyadh;Al-Ghurabi;CO;3.8;ppm;Max / Hourly;Daily;
2020-02-29;Riyadh;Al-Jazeera;CO;1.25;ppm;Max / Hourly;Daily;
2020-02-29;Riyadh;Al-Ghurabi;CO;3.11;ppm;Avg / Hourly;Daily;
2020-02-29;Riyadh;Ar-Rawabi;CO;2.42;ppm;Avg / Hourly;Daily;
2020-02-29;Riyadh;At-Taawun;CO;1.77;ppm;Avg / Hourly;Daily;
2020-02-29;Riyadh;Al-Khaleej;SO2;1.6;ppb;Min / Hourly;Daily;
2020-02-29;Riyadh;Al-Jazeera;SO2;1.5;ppb;Min / Hourly;Daily;
2020-02-29;Riyadh;Al-Muruj;SO2;0.8;ppb;Min / Hourly;Daily;
2020-02-29;Riyadh;Al-Uraija;NO2;2.0;ppb;Min / Hourly;Daily;
2020-02-29;Riyadh;Ar-Rawabi;NO2;38.5;ppb;Min / Hourly;Daily;
2020-02-29;Riyadh;Al-Khaleej;NO2;2.2;ppb;Max / Hourly;Daily;
2020-02-29;Riyadh;Ar-Rawabi;NO2;49.76;ppb;Avg / Hourly;Daily;
2020-02-29;Riyadh;Al-Khalidiya;NO2;46.55;ppb;Avg / Hourly;Daily;
2020-02-29;Riyadh;Al-Uraija;O3;2.0;ppb;Min / Hourly;Daily;
2020-02-29;Riyadh;Ar-Rawabi;O3;0.1;ppb;Min / Hourly;Daily;
2020-02-29;Riyadh;Al-Ghurabi;O3;33.0;ppb;Max / Hourly;Daily;
2020-02-29;Riyadh;Al-Jazeera;O3;16.1;ppb;Max / Hourly;Daily;
2020-02-29;Riyadh;Al-Khalidiya;O3;1.66;ppb;Avg / Hourly;Daily;
2020-02-29;Riyadh;Al-Khaleej;PM10;190.0;µg/m3;Max / Hourly;Daily;
2020-02-29;Riyadh;Al-Khaleej;PM10;78.7;µg/m3;Avg / Hourly;Daily;
2020-02-29;Riyadh;Al-Uraija;PM10;208.38;µg/m3;Avg / Hourly;Daily;
2020-03-01;Riyadh;Al-Khaleej;CO;0.2;ppm;Min / Hourly;Daily;
2020-03-01;Riyadh;Al-Jazeera;CO;2.09;ppm;Max / Hourly;Daily;
2020-03-01;Riyadh;Al-Ghurabi;CO;1.42;ppm;Avg / Hourly;Daily;
2020-03-01;Riyadh;Ar-Rawabi;CO;1.68;ppm;Avg / Hourly;Daily;
2020-03-01;Riyadh;Ar-Rawabi;SO2;0.1;ppb;Min / Hourly;Daily;
2020-03-01;Riyadh;Al-Jazeera;SO2;1.2;ppb;Min / Hourly;Daily;
2020-03-01;Riyadh;At-Taawun;SO2;1.5;ppb;Min / Hourly;Daily;
2020-03-01;Riyadh;Al-Muruj;SO2;0.9;ppb;Min / Hourly;Daily;
2020-03-01;Riyadh;Al-Khalidiya;SO2;0.9;ppb;Min / Hourly;Daily;
2020-03-01;Riyadh;Al-Ghurabi;SO2;4.3;ppb;Max / Hourly;Daily;
2020-03-01;Riyadh;Al-Muruj;SO2;1.4;ppb;Max / Hourly;Daily;
2020-03-01;Riyadh;Al-Khalidiya;SO2;2.4;ppb;Max / Hourly;Daily;
2020-03-01;Riyadh;Al-Muruj;NO2;14.1;ppb;Min / Hourly;Daily;
2020-03-01;Riyadh;Al-Ghurabi;NO2;115.0;ppb;Max / Hourly;Daily;
2020-03-01;Riyadh;Ar-Rawabi;NO2;57.8;ppb;Max / Hourly;Daily;
2020-03-01;Riyadh;Ar-Rawabi;NO2;46.01;ppb;Avg / Hourly;Daily;
2020-03-01;Riyadh;Al-Muruj;NO2;28.05;ppb;Avg / Hourly;Daily;
2020-03-01;Riyadh;Al-Uraija;O3;1.0;ppb;Min / Hourly;Daily;
2020-03-01;Riyadh;Ar-Rawabi;O3;17.4;ppb;Max / Hourly;Daily;
2020-03-01;Riyadh;Al-Jazeera;O3;14.4;ppb;Max / Hourly;Daily;
2020-03-01;Riyadh;Al-Muruj;O3;8.7;ppb;Max / Hourly;Daily;
2020-03-01;Riyadh;Al-Ghurabi;O3;19.95;ppb;Avg / Hourly;Daily;
2020-03-01;Riyadh;Al-Khaleej;O3;2.6;ppb;Avg / Hourly;Daily;
2020-03-01;Riyadh;Al-Uraija;PM10;96.0;µg/m3;Min / Hourly;Daily;
2020-03-01;Riyadh;Al-Jazeera;PM10;25.0;µg/m3;Min / Hourly;Daily;
2020-03-01;Riyadh;Al-Jazeera;PM10;120.0;µg/m3;Max / Hourly;Daily;
2020-03-01;Riyadh;Al-Ghurabi;PM10;91.54;µg/m3;Avg / Hourly;Daily;
2019-08-01;Riyadh;Al-Jazeera;PM10;336.0;µg/m3;Max / Hourly;Monthly;
2019-08-01;Riyadh;Al-Muruj;PM10;96.6;µg/m3;Avg / Hourly;Monthly;
2019-10-01;Riyadh;Al-Muruj;CO;2.21;ppm;Max / Hourly;Monthly;
2019-10-01;Riyadh;Al-Uraija;SO2;0.1;ppb;Min / Hourly;Monthly;
2019-11-01;Riyadh;Al-Uraija;NO2;0.7;ppb;Min / Hourly;Monthly;
2019-11-01;Riyadh;Al-Uraija;PM10;293.0;µg/m3;Max / Hourly;Monthly;
2019-11-01;Riyadh;Al-Jazeera;PM10;85.0;µg/m3;Max / Hourly;Monthly;
2019-11-01;Riyadh;At-Taawun;PM10;308.0;µg/m3;Max / Hourly;Monthly;
2019-11-01;Riyadh;Al-Muruj;PM10;333.0;µg/m3;Max / Hourly;Monthly;
2019-11-01;Riyadh;Ar-Rawabi;PM10;47.24;µg/m3;Avg / Hourly;Monthly;
2019-12-01;Riyadh;Al-Muruj;CO;0.94;ppm;Avg / Hourly;Monthly;
2019-12-01;Riyadh;Al-Khalidiya;CO;1.21;ppm;Avg / Hourly;Monthly;
2019-12-01;Riyadh;At-Taawun;SO2;2.7;ppb;Avg / Hourly;Monthly;
2019-12-01;Riyadh;Al-Jazeera;NO2;7.7;ppb;Min / Hourly;Monthly;
2019-12-01;Riyadh;Al-Khalidiya;NO2;14.7;ppb;Min / Hourly;Monthly;
2019-12-01;Riyadh;Al-Jazeera;NO2;23.21;ppb;Avg / Hourly;Monthly;
2019-12-01;Riyadh;Al-Khaleej;O3;3.09;ppb;Avg / Hourly;Monthly;
2019-12-01;Riyadh;Al-Jazeera;PM10;1.0;µg/m3;Min / Hourly;Monthly;
2019-12-01;Riyadh;Al-Khaleej;PM10;328.0;µg/m3;Max / Hourly;Monthly;
2019-12-01;Riyadh;Ar-Rawabi;PM10;327.0;µg/m3;Max / Hourly;Monthly;
2019-12-01;Riyadh;At-Taawun;PM10;307.0;µg/m3;Max / Hourly;Monthly;
2019-12-01;Riyadh;Al-Khaleej;PM10;110.59;µg/m3;Avg / Hourly;Monthly;
2020-01-01;Riyadh;At-Taawun;SO2;1.2;ppb;Min / Hourly;Monthly;
2020-01-01;Riyadh;Al-Khaleej;SO2;2.1;ppb;Avg / Hourly;Monthly;
2020-01-01;Riyadh;Al-Jazeera;SO2;2.28;ppb;Avg / Hourly;Monthly;
2020-01-01;Riyadh;Al-Muruj;NO2;12.7;ppb;Min / Hourly;Monthly;
2020-01-01;Riyadh;Al-Khalidiya;NO2;3.1;ppb;Min / Hourly;Monthly;
2020-01-01;Riyadh;Al-Khaleej;O3;23.2;ppb;Max / Hourly;Monthly;
2020-02-01;Riyadh;Al-Jazeera;CO;0.3;ppm;Min / Hourly;Monthly;
2020-02-01;Riyadh;Al-Uraija;CO;6.92;ppm;Max / Hourly;Monthly;
2020-02-01;Riyadh;Al-Uraija;CO;1.13;ppm;Avg / Hourly;Monthly;
2020-02-01;Riyadh;Ar-Rawabi;CO;1.2;ppm;Avg / Hourly;Monthly;
2020-02-01;Riyadh;Al-Jazeera;SO2;4.9;ppb;Max / Hourly;Monthly;
2020-02-01;Riyadh;Al-Jazeera;SO2;1.46;ppb;Avg / Hourly;Monthly;
2020-02-01;Riyadh;Al-Khaleej;NO2;1.3;ppb;Min / Hourly;Monthly;
2020-02-01;Riyadh;Ar-Rawabi;NO2;11.3;ppb;Min / Hourly;Monthly;
2020-02-01;Riyadh;Al-Jazeera;NO2;11.0;ppb;Min / Hourly;Monthly;
2020-02-01;Riyadh;Al-Khalidiya;NO2;3.8;ppb;Min / Hourly;Monthly;
2020-02-01;Riyadh;At-Taawun;NO2;45.6;ppb;Max / Hourly;Monthly;
2020-02-01;Riyadh;Al-Muruj;NO2;157.0;ppb;Max / Hourly;Monthly;
2020-02-01;Riyadh;Al-Khalidiya;NO2;82.9;ppb;Max / Hourly;Monthly;
2020-02-01;Riyadh;Al-Uraija;NO2;1.19;ppb;Avg / Hourly;Monthly;
2020-02-01;Riyadh;Al-Muruj;NO2;30.38;ppb;Avg / Hourly;Monthly;
2020-02-01;Riyadh;Al-Uraija;O3;1.0;ppb;Min / Hourly;Monthly;
2020-02-01;Riyadh;Al-Muruj;O3;0.1;ppb;Min / Hourly;Monthly;
2020-02-01;Riyadh;Ar-Rawabi;PM10;6.0;µg/m3;Min / Hourly;Monthly;
2020-02-01;Riyadh;Al-Jazeera;PM10;1.0;µg/m3;Min / Hourly;Monthly;
2020-02-01;Riyadh;Al-Muruj;PM10;5.0;µg/m3;Min / Hourly;Monthly;
2020-02-01;Riyadh;Ar-Rawabi;PM10;538.0;µg/m3;Max / Hourly;Monthly;
2020-02-01;Riyadh;Al-Jazeera;PM10;299.0;µg/m3;Max / Hourly;Monthly;
2020-02-01;Riyadh;Al-Khalidiya;PM10;100.39;µg/m3;Avg / Hourly;Monthly;
2020-03-01;Riyadh;Al-Uraija;CO;1.94;ppm;Avg / Hourly;Monthly;
2020-03-01;Riyadh;At-Taawun;CO;3.11;ppm;Avg / Hourly;Monthly;
2020-03-01;Riyadh;Al-Khalidiya;SO2;57.4;ppb;Max / Hourly;Monthly;
2020-03-01;Riyadh;Al-Jazeera;O3;41.5;ppb;Max / Hourly;Monthly;
2020-03-01;Riyadh;Ar-Rawabi;O3;5.35;ppb;Avg / Hourly;Monthly;
2020-03-01;Riyadh;Al-Uraija;PM10;29.0;µg/m3;Min / Hourly;Monthly;
2020-03-01;Riyadh;Ar-Rawabi;PM10;14.0;µg/m3;Min / Hourly;Monthly;
2020-03-01;Riyadh;Al-Jazeera;PM10;12.0;µg/m3;Min / Hourly;Monthly;
2020-03-01;Riyadh;Ar-Rawabi;PM10;334.0;µg/m3;Max / Hourly;Monthly;
2020-03-01;Riyadh;Al-Jazeera;PM10;305.0;µg/m3;Max / Hourly;Monthly;
2020-03-01;Riyadh;At-Taawun;PM10;334.0;µg/m3;Max / Hourly;Monthly;
2020-03-01;Riyadh;Al-Muruj;PM10;328.0;µg/m3;Max / Hourly;Monthly;
2020-04-01;Riyadh;Al-Muruj;CO;1.66;ppm;Max / Hourly;Monthly;
2020-04-01;Riyadh;Al-Khaleej;CO;1.2;ppm;Avg / Hourly;Monthly;
2020-04-01;Riyadh;Al-Muruj;SO2;1.59;ppb;Avg / Hourly;Monthly;
2020-04-01;Riyadh;Al-Ghurabi;NO2;5.7;ppb;Min / Hourly;Monthly;
2020-04-01;Riyadh;Al-Khaleej;NO2;1.3;ppb;Min / Hourly;Monthly;
2020-04-01;Riyadh;Ar-Rawabi;NO2;10.1;ppb;Min / Hourly;Monthly;
2020-04-01;Riyadh;Al-Khaleej;NO2;1.99;ppb;Avg / Hourly;Monthly;
2020-04-01;Riyadh;Al-Khaleej;O3;1.2;ppb;Min / Hourly;Monthly;
2020-04-01;Riyadh;Al-Muruj;O3;11.7;ppb;Min / Hourly;Monthly;
2020-04-01;Riyadh;Al-Ghurabi;O3;94.0;ppb;Max / Hourly;Monthly;
2020-04-01;Riyadh;Ar-Rawabi;O3;21.7;ppb;Max / Hourly;Monthly;
2020-04-01;Riyadh;Al-Jazeera;O3;26.4;ppb;Max / Hourly;Monthly;
2020-04-01;Riyadh;Al-Muruj;O3;44.8;ppb;Max / Hourly;Monthly;
2020-04-01;Riyadh;Ar-Rawabi;O3;7.62;ppb;Avg / Hourly;Monthly;
2020-04-01;Riyadh;Al-Jazeera;PM10;1.0;µg/m3;Min / Hourly;Monthly;
2020-04-01;Riyadh;At-Taawun;PM10;5.0;µg/m3;Min / Hourly;Monthly;
2020-04-01;Riyadh;Al-Khalidiya;PM10;386.0;µg/m3;Max / Hourly;Monthly;
2020-04-01;Riyadh;Ar-Rawabi;PM10;110.13;µg/m3;Avg / Hourly;Monthly;
2020-04-01;Riyadh;Al-Jazeera;PM10;14.56;µg/m3;Avg / Hourly;Monthly;
2020-04-01;Riyadh;Al-Muruj;PM10;103.84;µg/m3;Avg / Hourly;Monthly;
2020-05-01;Riyadh;Al-Khaleej;O3;17.2;ppb;Max / Hourly;Monthly;
2020-05-01;Riyadh;At-Taawun;O3;22.3;ppb;Max / Hourly;Monthly;
2020-05-01;Riyadh;Al-Muruj;O3;57.5;ppb;Max / Hourly;Monthly;
2020-05-01;Riyadh;Ar-Rawabi;O3;19.5;ppb;Avg / Hourly;Monthly;
2020-05-01;Riyadh;At-Taawun;O3;8.27;ppb;Avg / Hourly;Monthly;
2020-05-01;Riyadh;Al-Jazeera;PM10;267.0;µg/m3;Max / Hourly;Monthly;
2019-09-14;Riyadh;Al-Khaleej;NO2;1.8;ppb;Min / Hourly;Daily;
2019-09-14;Riyadh;Al-Khalidiya;NO2;22.6;ppb;Min / Hourly;Daily;
2019-09-14;Riyadh;Al-Khaleej;NO2;2.2;ppb;Max / Hourly;Daily;
2019-09-14;Riyadh;Al-Uraija;NO2;23.7;ppb;Max / Hourly;Daily;
2019-09-14;Riyadh;Al-Khalidiya;NO2;36.05;ppb;Avg / Hourly;Daily;
2019-09-14;Riyadh;Ar-Rawabi;O3;22.6;ppb;Max / Hourly;Daily;
2019-09-14;Riyadh;Al-Uraija;PM10;8.0;µg/m3;Min / Hourly;Daily;
2019-09-18;Riyadh;Al-Uraija;CO;1.28;ppm;Min / Hourly;Daily;
2019-09-18;Riyadh;Ar-Rawabi;CO;1.0;ppm;Min / Hourly;Daily;
2019-09-18;Riyadh;Al-Khaleej;CO;1.94;ppm;Max / Hourly;Daily;
2019-09-18;Riyadh;Al-Khalidiya;CO;3.4;ppm;Max / Hourly;Daily;
2020-03-06;Riyadh;Al-Ghurabi;NO2;94.7;ppb;Max / Hourly;Daily;
2020-03-06;Riyadh;Al-Khalidiya;NO2;52.7;ppb;Max / Hourly;Daily;
2020-03-06;Riyadh;Al-Ghurabi;NO2;57.42;ppb;Avg / Hourly;Daily;
2020-03-06;Riyadh;Ar-Rawabi;NO2;64.5;ppb;Avg / Hourly;Daily;
2020-03-06;Riyadh;Al-Khaleej;O3;0.6;ppb;Min / Hourly;Daily;
2020-03-06;Riyadh;Ar-Rawabi;O3;0.1;ppb;Min / Hourly;Daily;
2020-03-06;Riyadh;Al-Khalidiya;O3;1.0;ppb;Min / Hourly;Daily;
2020-03-06;Riyadh;Al-Jazeera;O3;18.9;ppb;Max / Hourly;Daily;
2020-03-06;Riyadh;Al-Ghurabi;O3;18.08;ppb;Avg / Hourly;Daily;
2020-03-06;Riyadh;Al-Khaleej;PM10;23.0;µg/m3;Min / Hourly;Daily;
2020-03-06;Riyadh;At-Taawun;PM10;66.0;µg/m3;Min / Hourly;Daily;
2020-03-06;Riyadh;Al-Ghurabi;PM10;112.0;µg/m3;Max / Hourly;Daily;
2020-03-06;Riyadh;Ar-Rawabi;PM10;72.54;µg/m3;Avg / Hourly;Daily;
2020-03-07;Riyadh;Al-Khaleej;CO;1.27;ppm;Min / Hourly;Daily;
2020-03-07;Riyadh;Ar-Rawabi;CO;0.29;ppm;Min / Hourly;Daily;
2020-03-07;Riyadh;Al-Ghurabi;CO;4.84;ppm;Max / Hourly;Daily;
2020-03-07;Riyadh;Al-Uraija;CO;1.89;ppm;Max / Hourly;Daily;
2020-03-07;Riyadh;Al-Ghurabi;CO;4.14;ppm;Avg / Hourly;Daily;
2020-03-07;Riyadh;Al-Ghurabi;SO2;3.5;ppb;Min / Hourly;Daily;
2020-03-07;Riyadh;At-Taawun;SO2;0.5;ppb;Min / Hourly;Daily;
2020-03-07;Riyadh;Al-Jazeera;SO2;2.5;ppb;Max / Hourly;Daily;
2020-03-07;Riyadh;Ar-Rawabi;SO2;0.67;ppb;Avg / Hourly;Daily;
2020-03-07;Riyadh;Al-Jazeera;SO2;1.95;ppb;Avg / Hourly;Daily;
2020-03-07;Riyadh;Al-Muruj;SO2;0.2;ppb;Avg / Hourly;Daily;
2020-03-07;Riyadh;At-Taawun;NO2;7.3;ppb;Max / Hourly;Daily;
2020-03-07;Riyadh;Ar-Rawabi;NO2;73.95;ppb;Avg / Hourly;Daily;
2020-03-07;Riyadh;Al-Jazeera;O3;2.3;ppb;Min / Hourly;Daily;
2020-03-07;Riyadh;Al-Ghurabi;O3;31.0;ppb;Max / Hourly;Daily;
2020-03-07;Riyadh;Al-Khalidiya;O3;9.0;ppb;Max / Hourly;Daily;
2020-03-07;Riyadh;At-Taawun;O3;4.59;ppb;Avg / Hourly;Daily;
2020-03-07;Riyadh;Al-Jazeera;PM10;15.0;µg/m3;Min / Hourly;Daily;
2020-03-07;Riyadh;Al-Ghurabi;PM10;694.0;µg/m3;Max / Hourly;Daily;
2020-03-07;Riyadh;Al-Jazeera;PM10;485.0;µg/m3;Max / Hourly;Daily;
2020-03-07;Riyadh;Al-Muruj;PM10;659.16;µg/m3;Avg / Hourly;Daily;
2020-03-08;Riyadh;Al-Jazeera;CO;1.01;ppm;Min / Hourly;Daily;
2020-03-08;Riyadh;Al-Khalidiya;CO;1.06;ppm;Min / Hourly;Daily;
2020-03-08;Riyadh;Al-Muruj;CO;0.53;ppm;Avg / Hourly;Daily;
2020-03-08;Riyadh;Al-Khaleej;SO2;5.4;ppb;Max / Hourly;Daily;
2020-03-08;Riyadh;Ar-Rawabi;SO2;0.7;ppb;Max / Hourly;Daily;
2020-03-08;Riyadh;Ar-Rawabi;SO2;0.49;ppb;Avg / Hourly;Daily;
2020-03-08;Riyadh;Al-Khaleej;NO2;2.1;ppb;Max / Hourly;Daily;
2020-03-08;Riyadh;Al-Muruj;NO2;35.9;ppb;Max / Hourly;Daily;
2020-03-08;Riyadh;Ar-Rawabi;NO2;78.24;ppb;Avg / Hourly;Daily;
2020-03-08;Riyadh;Al-Khaleej;O3;8.4;ppb;Max / Hourly;Daily;
2020-03-08;Riyadh;Al-Uraija;O3;8.0;ppb;Max / Hourly;Daily;
2020-03-08;Riyadh;Ar-Rawabi;O3;3.48;ppb;Avg / Hourly;Daily;
2020-03-08;Riyadh;At-Taawun;O3;7.49;ppb;Avg / Hourly;Daily;
2020-03-08;Riyadh;Al-Khalidiya;PM10;90.0;µg/m3;Min / Hourly;Daily;
2020-03-08;Riyadh;At-Taawun;PM10;505.0;µg/m3;Max / Hourly;Daily;
2020-03-09;Riyadh;Al-Uraija;CO;1.62;ppm;Min / Hourly;Daily;
2020-03-09;Riyadh;Al-Muruj;CO;0.74;ppm;Max / Hourly;Daily;
2020-03-09;Riyadh;Al-Khalidiya;CO;1.81;ppm;Avg / Hourly;Daily;
2020-03-09;Riyadh;Al-Khaleej;SO2;2.5;ppb;Max / Hourly;Daily;
2020-03-09;Riyadh;Al-Ghurabi;NO2;68.9;ppb;Max / Hourly;Daily;
2020-03-09;Riyadh;Al-Muruj;NO2;27.7;ppb;Max / Hourly;Daily;
2020-03-09;Riyadh;Al-Khaleej;NO2;1.99;ppb;Avg / Hourly;Daily;
2020-03-09;Riyadh;Al-Khaleej;O3;7.5;ppb;Max / Hourly;Daily;
2020-03-09;Riyadh;Al-Uraija;O3;8.0;ppb;Max / Hourly;Daily;
2020-03-09;Riyadh;At-Taawun;O3;17.3;ppb;Max / Hourly;Daily;
2020-03-09;Riyadh;Al-Muruj;O3;6.7;ppb;Max / Hourly;Daily;
2020-03-09;Riyadh;Al-Khalidiya;O3;10.5;ppb;Max / Hourly;Daily;
2020-03-09;Riyadh;Al-Uraija;O3;6.8;ppb;Avg / Hourly;Daily;
2020-03-09;Riyadh;Al-Muruj;O3;5.23;ppb;Avg / Hourly;Daily;
2020-03-09;Riyadh;Al-Khaleej;PM10;26.0;µg/m3;Min / Hourly;Daily;
2020-03-09;Riyadh;Ar-Rawabi;PM10;249.0;µg/m3;Max / Hourly;Daily;
2020-03-09;Riyadh;Al-Khaleej;PM10;84.04;µg/m3;Avg / Hourly;Daily;
2020-03-10;Riyadh;Al-Khaleej;CO;1.42;ppm;Min / Hourly;Daily;
2020-03-10;Riyadh;Al-Uraija;CO;1.88;ppm;Min / Hourly;Daily;
2020-03-10;Riyadh;Al-Ghurabi;CO;1.35;ppm;Max / Hourly;Daily;
2020-03-10;Riyadh;Al-Uraija;CO;2.7;ppm;Max / Hourly;Daily;
2020-03-10;Riyadh;Ar-Rawabi;CO;0.72;ppm;Max / Hourly;Daily;
2020-03-10;Riyadh;Al-Jazeera;CO;1.95;ppm;Max / Hourly;Daily;
2020-03-10;Riyadh;Al-Muruj;CO;0.84;ppm;Avg / Hourly;Daily;
2020-03-10;Riyadh;Al-Khaleej;SO2;0.1;ppb;Min / Hourly;Daily;
2020-03-10;Riyadh;Al-Jazeera;SO2;1.6;ppb;Min / Hourly;Daily;
2020-03-10;Riyadh;Al-Uraija;SO2;1.1;ppb;Max / Hourly;Daily;
2020-03-10;Riyadh;Al-Ghurabi;SO2;1.85;ppb;Avg / Hourly;Daily;
2020-03-10;Riyadh;Al-Uraija;SO2;0.63;ppb;Avg / Hourly;Daily;
2020-03-10;Riyadh;At-Taawun;SO2;0.63;ppb;Avg / Hourly;Daily;
2020-03-10;Riyadh;Al-Muruj;SO2;0.36;ppb;Avg / Hourly;Daily;
2020-03-10;Riyadh;Al-Khalidiya;SO2;1.85;ppb;Avg / Hourly;Daily;
2020-03-10;Riyadh;Al-Ghurabi;NO2;26.9;ppb;Min / Hourly;Daily;
2020-03-10;Riyadh;At-Taawun;NO2;8.2;ppb;Max / Hourly;Daily;
2020-03-10;Riyadh;Al-Muruj;NO2;72.9;ppb;Max / Hourly;Daily;
2020-03-10;Riyadh;Al-Muruj;O3;2.7;ppb;Min / Hourly;Daily;
