name,lat,lon,capacity
1 Ave & E 16 St,40.73221853,-73.98165557,54
Grand Concourse & E 166 St,40.83196,-73.91956,24
71 St & 32 Ave,40.75675,-73.89595,19
Walton Ave & E 153 St,40.822351,-73.926907,19
Liberty St & Broadway,40.70905623,-74.01043382,67
73 St & 25 Ave,40.76205,-73.895,19
Perry St & Greenwich Ave,40.735918,-74.000939,53
Davis St & Jackson Ave,40.745627,-73.945661,34
Madison St & Forest Ave,40.70555,-73.90245,25
Freeman St & Reverend James A Polite Ave,40.830529,-73.894717,19
4 Ave & 26 St,40.660079,-73.998633,24
E 1 St & 1 Ave,40.72335597960796,-73.98864984512329,75
75 St & Northern Blvd,40.75473,-73.8918,18
Johnson Ave & W 235 St,40.88555,-73.9099,16
Harlem River Dr & W 155 St,40.830476,-73.939929,24
Buffalo Ave & E New York Ave,40.66591,-73.92602,24
12 Ave & W 125 St,40.818299,-73.960405,39
Van Dam St & Meeker Ave,40.72532,-73.9368,31
E 33 St & 1 Ave,40.74322681432173,-73.97449783980846,83
Patchen Ave & Bainbridge St,40.68143,-73.92565,19
Echo Pl & Grand Concourse,40.849955,-73.905943,28
Bay Ridge Pkwy & 5 Ave,40.62967,-74.02275,16
Irwin Ave & W 232 St,40.88227,-73.90809,20
E 47 St & 1 Ave,40.75206862,-73.96784384,70
Broadway & W 131 St,40.817555,-73.957163,21
Willow Ave & E 133 St,40.800933,-73.913863,21
10 Ave & W 207 St,40.864632,-73.918598,39
3 Ave & 92 St,40.61946,-74.03261,16
E 50 St & Park Ave,40.757334,-73.974235,37
Sands St Gate,40.699569,-73.979827,19
Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,23
St Johns Pl & Howard Ave,40.66992,-73.92002,21
Sedgwick Ave & Giles Pl,40.88111,-73.8965,20
32 Ave & 84 St,40.75793,-73.88401,19
Wyckoff Ave & Gates Ave,40.699871408829885,-73.91171872615814,36
Decatur Ave & Oliver Pl,40.867,-73.8857764,23
40 Ave & Crescent St,40.753599202005596,-73.93795609474182,23
42 St & 1 Ave,40.654798,-74.014372,19
Bergen St & Troy Ave,40.67524,-73.93596,22
W 190 St & St Nicholas Ave,40.854788,-73.929513,28
21 St & 31 Dr,40.7659,-73.930819,21
Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,31
Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,30
E 2 St & Ave A,40.72307749068673,-73.98583620786667,68
Lincoln Ave & E 138 St,40.810893,-73.927311,26
Calyer St & Jewel St,40.72984,-73.94839,40
E 133 St & Cypress Pl,40.80262,-73.9174,19
Gleane St & Britton Ave,40.74646,-73.87996,20
Tiebout Ave & E 184 St,40.858498,-73.89637,18
Sterling St & Bedford Ave,40.6627059,-73.9569115,19
E 13 St & Ave A,40.72966729392978,-73.98067966103554,90
Prospect Park SW & Greenwood Ave,40.652563,-73.972573,30
W 140 St & Riverside Dr,40.824013,-73.954743,23
Washington Ave & Greene Ave,40.68650065,-73.96563307,19
Pike St & Monroe St,40.71173107,-73.99193043,27
Van Cortlandt Park S & Dickinson Ave,40.88435,-73.88781,25
W 29 St & 9 Ave,40.7500727,-73.99839279,43
South End Ave & Albany St,40.709957,-74.016538,45
59 St & 59 Rd,40.71790852734058,-73.908454477787,21
Melrose Ave & E 154 St,40.819609,-73.916071,19
48 St & Barnett Ave,40.750016404259334,-73.91540944576263,18
Court St & Huntington St,40.67595768953126,-73.99894942833194,33
Maiden Ln & Pearl St,40.70706456,-74.00731853,29
Knickerbocker Ave & George St,40.704425,-73.92836,23
Bialystoker Pl & Delancey St,40.71622644,-73.98261206,33
Park Pl & Vanderbilt Ave,40.6767,-73.969024,21
34 Ave & Junction Blvd,40.75502,-73.87285,23
Withers St & Kingsland Ave,40.71773,-73.94051,18
Centre St & Seneca Ave,40.69969,-73.9022,23
Carlton Ave & Flushing Ave,40.697787,-73.973736,46
Nassau St & Duffield St,40.698477,-73.98384,53
Lexington Ave & Patchen Ave,40.6904,-73.9277,18
St Johns Pl & Kingston Ave,40.67113,-73.94222,22
Corona Ave & 92 St,40.7424,-73.87251,21
61 St & Woodside Ave,40.74501,-73.9036,20
Cedar St & Evergreen Ave,40.69671,-73.92807,25
Adams St & Prospect St,40.700763083261506,-73.98869812488556,59
Adam Clayton Powell Blvd & W 130 St,40.812346,-73.946168,22
95 St & 35 Ave,40.75301,-73.87266,23
Riverside Dr & W 153 St,40.832164,-73.949702,21
Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,87
20 Ave & 38 St,40.777112,-73.902382,29
Allen St & Stanton St,40.722055,-73.989111,49
35 St & Broadway,40.760339,-73.9222427,18
E 11 St & Broadway,40.73261787,-73.99158043,99
Bus Slip & State St,40.701907,-74.013942,69
E 160 St & Tinton Ave,40.820302,-73.903944,22
Amsterdam Ave & W 172 St,40.842173,-73.935111,23
Jefferson St & Cypress Ave,40.70907,-73.92157,25
DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,23
99 St & 32 Ave,40.75896,-73.86976,20
65 Ln & Metropolitan Ave,40.7123,-73.89397,24
Ashland Pl & Dekalb Ave,40.690065,-73.978776,47
53 Ave & 94 St,40.73921,-73.86887,20
Troy Ave & Park Pl,40.67251,-73.93642,21
Grand Concourse & E 192 St,40.86448,-73.89522,21
Norfolk St & Broome St,40.7172274,-73.98802084,59
Washington St & Laight St,40.72231,-74.0106,63
W 147 St & Adam Clayton Powell Blvd,40.82281,-73.937413,25
36 St & 4 Ave,40.654144,-74.00422,30
Water St & Fletcher St,40.706410755236135,-74.00559738278389,79
Rogers Ave & Lincoln Rd,40.66127,-73.95352,23
Walton Ave & E 183 St,40.858472,-73.90266,29
E 77 St & 1 Ave,40.77095553869235,-73.95356208096926,52
82 St & 30 Ave,40.76109,-73.88632,19
Broadway & W 37 St,40.75172632,-73.98753523,45
31 Ave & 84 St,40.75947,-73.88431,21
28 Ave & 35 St,40.7671,-73.9169858,27
39 St & 47 Ave,40.74215636827728,-73.92662644386292,19
Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,18
E 44 St & 2 Ave,40.75118387463277,-73.97138714790344,39
Bond St & Fulton St,40.6896218879,-73.9830426872,47
Bayard St & Baxter St,40.71602118,-73.99974372,43
W 36 St & 7 Ave,40.752149,-73.989539,38
Willoughby Ave & Onderdonk Ave,40.7098,-73.91727,27
Shore Rd & 80 St,40.63074,-74.03962,12
40 St & Queens Blvd,40.743540273428685,-73.92435193061829,25
University Ave & W 168 St,40.838706,-73.927034,18
Jerome Ave & W 184 St,40.860814,-73.902541,20
W 181 St & Riverside Dr,40.85179476985454,-73.94171894634957,21
Mets Plaza at Citi Field,40.75521,-73.84672,37
Willis Ave & E 143 St,40.812299,-73.92037,23
Grand Concourse & E 203 St,40.87382,-73.88661,26
57 Rd & 58 St,40.72235,-73.91215,21
Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,53
W 20 St & 5 Ave,40.73972989238724,-73.99103969335556,21
Flatbush Ave & Fenimore St,40.65798,-73.96051,24
Broadway & W 242 St,40.88917,-73.89875,23
55 Ave & Center Blvd,40.740288,-73.960697,27
8 Ave & W 24 St,40.74591072834279,-73.99807110428809,39
Willis Ave & E 141 St,40.81093,-73.921606,19
E 10 St & 5 Ave,40.73331967,-73.99510132,43
36 St & Ditmars Blvd,40.774306,-73.908335,25
W 159 St & Edgecombe Ave,40.833303,-73.939326,21
56 St & Arnold Ave,40.71484,-73.909,21
W 48 St &  Rockefeller Plaza,40.75776935448309,-73.97929430007935,57
Peck Slip & South St,40.7075188830923,-74.00108054280281,45
78 St & Northern Blvd,40.75499,-73.88905,40
MacDonough St & Malcolm X Blvd,40.68273,-73.92926,20
Water St & Gouverneur Ln,40.70469667894968,-74.00803416967392,37
W Mosholu Pkwy S & Sedgwick Ave,40.88226,-73.88702,37
2 Ave & E 72 St,40.7687620293096,-73.95840793848038,55
Milton St & Franklin St,40.72906,-73.95779,33
E 114 St & 1 Ave,40.7945663,-73.9362541,26
Nostrand Ave & Rutland Rd,40.6595,-73.95041,20
31 St & 21 Ave,40.77813,-73.90842,27
E 182 St & Grand Concourse,40.85591,-73.90051,26
E 61 St & Madison Ave,40.764752828526326,-73.97037800510203,39
E 81 St & Park Ave,40.77677702,-73.9590097,46
W 160 St & St Nicholas Ave,40.834468,-73.939865,26
W 27 St & 7 Ave,40.74665,-73.99392,75
30 Ave & 70 St,40.76013,-73.89741,19
W 87 St & West End Ave,40.789622,-73.97757,47
Union Ave & Wallabout St,40.70029511,-73.95032283,31
Webb Ave & W 190 St,40.8660052,-73.904254892,22
Prospect Ave & Vanderbilt St,40.653368,-73.976291,22
Colonial Rd & 68 St,40.63841,-74.03093,19
Shore Rd & 74 St,40.63414,-74.03699,12
E 149 St & Morris Ave,40.81734,-73.922962,35
Columbia St & W 9 St,40.6769993,-74.00647134,21
Cortelyou Rd & Argyle Rd,40.64034,-73.96603,25
E 48 St & Tilden Ave,40.64795,-73.93182,28
Sheridan Ave & E 172 St,40.840494,-73.911479,24
3 Ave & E 170 St,40.834857,-73.903743,21
Dyckman St & Henshaw St,40.867357,-73.92936,19
E 97 St & 3 Ave,40.7859201,-73.94860294,30
108 St & 39 Ave,40.75165,-73.85915,21
Corona Ave & 102 St,40.74419,-73.8619,21
34 St & 35 Ave,40.7569332,-73.9262231,21
34 Ave & 48 St,40.75388,-73.914952,25
60 Pl & Bleecker St,40.71107,-73.903,19
W Broadway & W Houston St,40.726378,-74.000472,50
46 St & 6 Ave,40.645921,-74.005708,21
Degraw St & Hoyt St,40.681990442707026,-73.99079024791718,27
Carroll St & Rochester Ave,40.66598,-73.9284,21
MacDougal St & Rockaway Ave,40.68018,-73.91136,20
Eastern Pkwy & Nostrand Ave,40.66967,-73.9503,27
W 192 St & University Ave,40.866899,-73.901942,21
Spruce St & Nassau St,40.71146364,-74.00552427,34
Market St & Cherry St,40.71076228,-73.99400398,45
9 Ave & W 219 St,40.871094,-73.911503,19
Webster Ave & E 166 St,40.828975,-73.911259,19
Steinway St & 28 Ave,40.7656251,-73.9136695,25
West St & Liberty St,40.711444,-74.014847,48
7 Ave & 62 St,40.63556,-74.01298,30
Pitt St & Stanton St,40.71926081,-73.98178024,15
55 St & 7 Ave,40.639673,-74.008957,25
102 St & 34 Ave,40.75584,-73.86621,22
Stuyvesant Ave & Gates Ave,40.68834,-73.93306,23
Bailey Ave & W 193 St,40.87069,-73.90678,23
Schermerhorn St & Court St,40.6910363748993,-73.99201065301895,59
E 51 St & 1 Ave,40.75455731,-73.96592976,35
Kane St & Clinton St,40.6861758,-73.99645295,27
Vernon Blvd & 50 Ave,40.74232744,-73.95411749,45
Vyse Ave & Boston Rd,40.83961,-73.88371,19
College Ave & E 170 St,40.837576,-73.910489,24
Washington St & Barrow St,40.73191132323174,-74.008769094944,57
Putnam Ave & Knickerbocker Ave,40.69545,-73.91164,29
E 43 St & 2 Ave,40.75022392,-73.97121414,52
Netherland Ave & W 232 St,40.8839,-73.91165,12
1 Ave & E 62 St,40.7612274,-73.96094022,45
Sterling Pl & Ralph Ave,40.67095,-73.92222,19
South St & Whitehall St,40.70122128,-74.01234218,55
Driggs Ave & S 2 St,40.712628,-73.960575,30
35 Ave & 37 St,40.7557327,-73.9236611,31
Sterling Pl & Rochester Ave,40.67128,-73.92825,22
100 St & 37 Ave,40.75243,-73.86717,20
84 St & 3 Ave,40.62503,-74.03059,12
Fairview Ave & Linden St,40.70694,-73.90632,19
Astoria Park S & Shore Blvd,40.7767,-73.927631,33
4 Ave & 94 St,40.61689,-74.03091,23
W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,57
E 115 St & Madison Ave,40.7989445,-73.944846,31
Van Brunt St & Wolcott St,40.6773429,-74.01275056,36
Madison St & Woodward Ave,40.70408,-73.90408,20
Adam Clayton Powell Blvd & W 151 St,40.825289,-73.936232,18
10 St & 5 Ave,40.6686273,-73.98700053,24
Metropolitan Ave & Stewart Ave,40.71401,-73.92793,20
Sedgwick Ave & W Burnside Ave,40.854947,-73.916661,17
E 66 St & Madison Ave,40.76800889305947,-73.96845281124115,37
E 26 St & 3 Ave,40.74069317733043,-73.98160636425018,39
53 St & 4 Ave,40.644862,-74.014531,25
3 Ave & E 163 St,40.823872,-73.908699,27
Amsterdam Ave & W 82 St,40.78524672,-73.97667321,39
Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,39
E 67 St & Park Ave,40.76780080148132,-73.96592080593109,39
Snyder Ave & Schenectady Ave,40.65,-73.93296,19
River Ter & Warren St,40.71759894980997,-74.01587963104248,69
Central Park W & W 103 St,40.79558954105342,-73.96188408136368,40
30 Ave & 21 St,40.7703743,-73.9286078,15
Greenwich St & Perry St,40.73498,-74.00697,45
Marble Hill Ave & W 227 St,40.87655,-73.90941,19
28 Ave & 44 St,40.76408932350688,-73.91065120697021,19
21 St & Queens Plaza North,40.75325964,-73.94335788,35
College Ave & E 169 St,40.835122799036405,-73.91196817159653,19
E 12 St & Ave C,40.727243,-73.976831,41
Church Ave & E 42 St,40.65127,-73.93818,25
W 17 St & 8 Ave,40.74177603,-74.00149746,74
Reservoir Oval E & Bainbridge Ave,40.87634,-73.87902,16
79 St & 5 Ave,40.62646,-74.02367,16
Bergen St & Kingston Ave,40.6756,-73.9415,22
St Ann's Ave & E 144 St,40.811112,-73.914932,23
Fort Hamilton Pkwy & 95 St,40.61466,-74.02946,16
39 St & 2 Ave,40.6553997745,-74.0106278658,33
Nevins St & Schermerhorn St,40.68737247650719,-73.98176059126854,28
42 Ave & 108 St,40.74944,-73.85792,20
6 Ave & 21 St,40.66016,-73.990974,27
Hull Ave & E Mosholu Pkwy N,40.87115,-73.88035,18
Amsterdam Ave & W 131 St,40.816355,-73.954295,19
85 St & Northern Blvd,40.75601,-73.88266,22
21 Ave & Crescent St,40.780478,-73.912212,24
Cypress Hills St & Otto Rd,40.70204,-73.89288,19
45 St & 4 Ave,40.649145,-74.009486,24
St Mary's St & Jackson Ave,40.808891,-73.91081,19
34 Ave & 113 St,40.75696,-73.85612,23
56 Ave & Junction Blvd,40.73716,-73.86625,22
63 St & 5 Ave,40.63766,-74.01782,24
W 53 St & 10 Ave,40.76669671,-73.99061728,29
E 4 St & Ave B,40.723346832180155,-73.98265913128853,37
E 182 St & Morris Ave,40.85670801831255,-73.90265285968779,19
5 Ave & E 135 St,40.812191,-73.937838,21
N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,27
Bushwick Ave & Forrest St,40.70076,-73.93641,20
12 Ave & W 40 St,40.76087502,-74.00277668,76
Hope St & Union Ave,40.71167351,-73.95141312,25
E 30 St & Park Ave S,40.74444921,-73.98303529,65
Dyckman St & 10 Ave,40.85890447538412,-73.9230939745903,19
W 22 St & 10 Ave,40.74691959,-74.00451887,77
E 22 St & 2 Ave,40.73716919369882,-73.98122549057007,49
36 Ave & 10 St,40.7614376,-73.9411265,19
Kingston Ave & Herkimer St,40.67890679,-73.94142771,24
59 St & 5 Ave,40.640125,-74.015726,30
Perry St & Bleecker St,40.73535398,-74.00483091,43
Washington Pl & Broadway,40.72903917,-73.99404649,27
Van Cleef St & 108 St,40.74096,-73.85357,20
Reade St & Broadway,40.71450451,-74.00562789,62
7 Ave S & Bleecker St,40.73213896287381,-74.00363802909851,87
Powers St & Olive St,40.71323,-73.93894,19
Washington St & Gansevoort St,40.739323,-74.008119,51
Lenox Ave & W 126 St,40.808442,-73.9452087,50
Park Ave & E 42 St,40.751873,-73.977706,83
W 163 St & Edgecombe Ave,40.835798,-73.937496,19
1 Ave & E 30 St,40.74144387,-73.97536082,38
Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,23
1 St & 6 Ave,40.672784,-73.979826,35
9 Ave & W 18 St,40.74317449,-74.00366443,84
City Hall,40.7177325,-74.043845,22
7 St & Monroe St,40.74641264837719,-74.03797701001167,22
Harrison St & 4 St,40.74312966983124,-74.0407342210294,22
Ferris Triangle Park,40.69877,-74.09216,12
Newport PATH,40.7272235,-74.0337589,18
14 St Ferry - 14 St & Shipyard Ln,40.752960630464955,-74.02435272932053,32
Port Liberte Ferry Terminal,40.68878,-74.07592,0
Arlington Ave & Bramhall Ave,40.713225,-74.070645,18
JC Medical Center,40.71539114317,-74.04969155788422,21
Union St,40.7182113,-74.0836394,18
City Hall - Washington St & 1 St,40.73736,-74.03097,8
Ocean Ave & New St,40.6968,-74.08862,14
4 St & River St,40.7408139,-74.0274062,14
9 St HBLR - Jackson St & 8 St,40.74790720968899,-74.03841152787209,18
Bloomfield St & 15 St,40.75453,-74.02658,14
Richard St Light Rail,40.6990691577764,-74.07915010654774,16
Montgomery St,40.71942,-74.05099,14
11 St & Washington St,40.74998490907138,-74.02715027332306,24
Essex Light Rail,40.7127742,-74.0364857,22
Jersey & 3rd,40.72333158646436,-74.04595255851744,14
4 St & Grand St,40.7422579775645,-74.03511106967926,18
Baldwin at Montgomery,40.7236589,-74.0641943,14
Dey St,40.737711,-74.066921,18
Manila & 1st,40.721650724879986,-74.04288411140442,18
Exchange Pl,40.71636596185077,-74.034343957901,30
Madison St & 1 St,40.73879,-74.0393,21
Marin Light Rail,40.71458403535893,-74.04281705617905,26
Clinton St & 7 St,40.74542,-74.03332,18
Washington St,40.7242941,-74.0354826,18
Christ Hospital,40.734785818,-74.050443636,22
Glenwood Ave,40.72755146730012,-74.07106071710587,18
Hilltop,40.7311689,-74.0575736,26
Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,21
Van Vorst Park,40.71848892,-74.047726625,22
Dixon Mills,40.721630142638354,-74.04996782541275,18
Pershing Field,40.742677141,-74.051788633,18
MLK Dr & Bramhall Ave,40.71647,-74.07413,14
Washington St & Morgan St,40.719445793042716,-74.03689158686865,30
Grand St,40.71517767732029,-74.03768330812454,18
Bergen Ave,40.722103786686034,-74.07145500183105,14
Astor Place,40.71928220070702,-74.07126188278198,14
South Waterfront Walkway - Sinatra Dr & 1 St,40.73698221818716,-74.02778059244156,30
Grand St & 14 St,40.75409,-74.0316,19
Bay St & Washington St,40.720216,-74.03656,30
Stegman St & Ocean Ave,40.7029,-74.08138,0
Grant Ave & MLK Dr,40.70919832245443,-74.08084273338318,18
Bergen Ave & Stegman St,40.70657545063453,-74.0867006778717,19
Lincoln Park,40.7246050998869,-74.07840594649315,18
MLK Dr & Bayview Ave,40.7071,-74.08335,16
Danforth Ave & Sullivan Dr,40.70436,-74.09811,16
Paulus Hook,40.7141454,-74.0335519,14
York St & Marin Blvd,40.716615000830494,-74.0424120426178,18
Grove St PATH,40.71941,-74.04309,42
Adams St & 12 St,40.751889392240685,-74.03329162748534,15
Columbus Park - Clinton St & 9 St,40.74816121065146,-74.0324530005455,26
Pacific Ave & Communipaw Ave,40.711354,-74.062446,18
Jackson Square,40.71113,-74.0789,18
Van Nostrand Ave & Ocean Ave,40.69983,-74.08416,15
Journal Square,40.73367,-74.0625,18
Heights Elevator,40.748715945380226,-74.04044330120087,18
Clinton St & Newark St,40.73743,-74.03571,14
Woodlawn Ave & Sterling Ave,40.7073,-74.09243,15
Southwest Park - Jackson St & Observer Hwy,40.73755127245804,-74.04166370630264,20
Oakland Ave,40.7376037,-74.0524783,26
Newark St & Washington St,40.73681,-74.0309,22
Carteret Ave & Arlington Ave,40.709142,-74.074553,14
Madison St & 10 St,40.74994325412246,-74.03586477041245,21
Willow Ave & 12 St,40.7518674823282,-74.03037697076797,15
Riverview Park,40.7443187,-74.0439909,18
Morris Canal,40.7124188237569,-74.03852552175522,14
Lafayette Park,40.71346382669195,-74.06285852193832,14
5 Corners Library,40.734961020009514,-74.0595030784607,18
Mallory Ave & Roosevelt Ave,40.72203,-74.08596,14
River St & 1 St,40.73721535335381,-74.02886540972803,24
Newport Pkwy,40.7287448,-74.0321082,14
West Side Ave Light Rail,40.714964,-74.08829,21
Caven Point Recreation Fields,40.69222,-74.08025,14
Brunswick St,40.7241765,-74.0506564,22
Hamilton Park,40.727595966,-74.044247311,26
Leonard Gordon Park,40.74590996631558,-74.0572714805603,14
Stevens - River Ter & 6 St,40.74313282710551,-74.02698867022991,18
Adams St & 2 St,40.73981372311843,-74.03690412640572,15
Newark Ave,40.72152515,-74.046304543,22
Danforth Ave & JFK Blvd,40.70056,-74.09474,16
Dr. Lena Edwards Park,40.713203,-74.058261,12
McGinley Square,40.7253399253558,-74.06762212514877,22
Culver Ave & JFK Blvd,40.71005,-74.08576,16
Union St & Bergen Ave,40.71575,-74.07887,15
Wade St & MLK Dr,40.7017,-74.08952,16
Columbus Drive,40.71835519823214,-74.03891444206238,14
Fairmount Ave,40.72572613742557,-74.07195925712585,18
Jersey & 6th St,40.72528910781132,-74.04557168483734,14
Brunswick & 6th,40.72601172964625,-74.05038893222809,14
River St & Newark St,40.736722273163316,-74.02900660353771,40
Monmouth & 6th,40.72568548362901,-74.04879033565521,14
Marshall St & 2 St,40.740802,-74.042521,18
Arlington Ave & Wilkinson Ave,40.704503,-74.07721,14
West Side Ave & Stegman Pkwy,40.71087,-74.09368,18
6 St & Grand St,40.744397833095604,-74.03450086712837,18
8 St & Washington St,40.745983882915624,-74.02819901704788,21
Hoboken Terminal - Hudson St & Hudson Pl,40.73593758446329,-74.03030455112457,24
Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,32
Warren St,40.7211236,-74.03805095,22
Danforth Light Rail,40.69277,-74.0878,18
12 St & Sinatra Dr N,40.750604142368964,-74.02402013540268,28
Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,14
2 St & Park Ave,40.73915272763701,-74.0330819785595,15
Bergen Ave & Sip Ave,40.73100888698729,-74.06443700194359,33
Liberty Light Rail,40.7112423,-74.0557013,22
Garfield Light Rail,40.710526,-74.070112,16
