id,latitude,longitude,price,room_type,neighbourhood_cleansed,neighbourhood_group_cleansed
850720093399986020,40.68362994352859,-73.98454276117475,,Private room,Boerum Hill,Brooklyn
850813236031594023,40.67362042026242,-73.98435101149981,,Private room,Park Slope,Brooklyn
847116877701345265,40.67894560000001,-73.9437591,,Private room,Bedford-Stuyvesant,Brooklyn
847117939267245013,40.67803,-73.9429,,Private room,Crown Heights,Brooklyn
847275579020579828,40.8174733,-73.94419090000001,,Entire home/apt,Harlem,Manhattan
847276077259113716,40.8174733,-73.94419090000001,,Entire home/apt,Harlem,Manhattan
847276083866577520,40.8174733,-73.94419090000001,,Entire home/apt,Harlem,Manhattan
847330895220128568,40.6407272,-73.9024659,,Private room,Canarsie,Brooklyn
847386759152293390,40.85497,-73.92696,,Private room,Washington Heights,Manhattan
847388401932859187,40.85334563380046,-73.92814081479975,,Private room,Washington Heights,Manhattan
850926985725345985,40.63280109999999,-74.07577289999999,,Private room,Stapleton,Staten Island
850944324306947041,40.64294,-73.97355,,Entire home/apt,Kensington,Brooklyn
850956416012110188,40.71226051838039,-73.9611518623279,,Entire home/apt,Williamsburg,Brooklyn
850972829284174961,40.65571,-74.00044,,Private room,Sunset Park,Brooklyn
847388511756915536,40.85306,-73.9268,,Private room,Washington Heights,Manhattan
847465090794164037,40.85268,-73.92625,,Private room,Washington Heights,Manhattan
847465600706448568,40.85279,-73.92637,,Private room,Washington Heights,Manhattan
847466013022342204,40.854757502376515,-73.92794136126044,,Private room,Washington Heights,Manhattan
847601654133805278,40.7911888,-73.9737101,,Entire home/apt,Upper West Side,Manhattan
847617675503248401,40.8174733,-73.94419090000001,,Entire home/apt,Harlem,Manhattan
847626209769232363,40.730013209828186,-73.87547821534534,,Private room,Elmhurst,Queens
847639728651809011,40.72796,-73.87509,,Private room,Elmhurst,Queens
847640425209694488,40.72979840890309,-73.87568384985325,,Private room,Elmhurst,Queens
850994914110684147,40.7205165,-73.9595422,,Entire home/apt,Williamsburg,Brooklyn
851268870316740374,40.74427,-73.97828,,Entire home/apt,Kips Bay,Manhattan
851299489251343109,40.63125,-74.01824,,Entire home/apt,Bay Ridge,Brooklyn
851412920625087858,40.75993168623505,-73.99965041454519,,Entire home/apt,Hell's Kitchen,Manhattan
851418937274147108,40.7661001,-73.9239036,,Entire home/apt,Astoria,Queens
851448450763390690,40.72525,-73.95058,,Entire home/apt,Greenpoint,Brooklyn
847645121415435614,40.80558534708948,-73.96167532414728,,Entire home/apt,Morningside Heights,Manhattan
847655639426494365,40.730184332633485,-73.87671039997572,,Private room,Elmhurst,Queens
847655996659849184,40.72987,-73.87668,,Private room,Elmhurst,Queens
847660310915905721,40.80939789572585,-73.9499886665862,,Entire home/apt,Harlem,Manhattan
847855209945591399,40.697307213560286,-73.90200955623344,,Entire home/apt,Ridgewood,Queens
847865407352734596,40.71096446257029,-73.791342841009,,Entire home/apt,Jamaica,Queens
847891629085072408,40.8332809,-73.9394804,,Private room,Washington Heights,Manhattan
847892495602190847,40.8332809,-73.9394804,,Private room,Washington Heights,Manhattan
847893904007149152,40.8332809,-73.9394804,,Private room,Washington Heights,Manhattan
847896617602380673,40.8332809,-73.9394804,,Private room,Washington Heights,Manhattan
851448591738600547,40.7724,-73.95447,,Entire home/apt,Upper East Side,Manhattan
851515275801895869,40.68495825797094,-73.92022386533715,,Entire home/apt,Bedford-Stuyvesant,Brooklyn
851703525774434254,40.68882563370246,-73.91032208140646,,Private room,Bushwick,Brooklyn
851748434941515981,40.66193,-73.72862,,Entire home/apt,Rosedale,Queens
851766109438536589,40.75671285498613,-73.99467810988426,,Entire home/apt,Hell's Kitchen,Manhattan
851923089381776992,40.715793,-74.005871,,Entire home/apt,Tribeca,Manhattan
847903499686362983,40.72330794121491,-73.98906782580741,,Private room,East Village,Manhattan
847981869518764074,40.68419,-73.92431,,Entire home/apt,Bedford-Stuyvesant,Brooklyn
848015889649001582,40.72812,-73.87551,,Private room,Elmhurst,Queens
848016474539459585,40.72985,-73.87574,,Private room,Elmhurst,Queens
848016516513859179,40.72782,-73.87543,,Private room,Elmhurst,Queens
848016961737918401,40.727938382212145,-73.87586742257267,,Private room,Elmhurst,Queens
848063156347741909,40.7281,-73.87508,,Private room,Elmhurst,Queens
848080152090891276,40.727795422995,-73.87569440422465,,Private room,Elmhurst,Queens
848080360692448777,40.72793864551287,-73.87502763037517,,Private room,Elmhurst,Queens
852041223399275274,40.70659,-73.91962,,Private room,Bushwick,Brooklyn
852055362497766950,40.70695991962847,-73.92148863935633,,Private room,Bushwick,Brooklyn
852058233566906557,40.708056045133816,-73.92123082009945,,Private room,Bushwick,Brooklyn
852097762131147029,40.77746339999999,-73.9097882,,Private room,Ditmars Steinway,Queens
852160252498960329,40.69635,-73.96897,,Entire home/apt,Clinton Hill,Brooklyn
852216245968244426,40.7408,-73.98523,,Entire home/apt,Flatiron District,Manhattan
848080492358904634,40.72980651143744,-73.87517794897222,,Private room,Elmhurst,Queens
848081973688682867,40.6602,-73.76987,,Private room,Springfield Gardens,Queens
848092180307734416,40.766351,-73.98711209999999,,Entire home/apt,Hell's Kitchen,Manhattan
848096495893199846,40.72826,-73.87504,,Private room,Elmhurst,Queens
848096536616781570,40.73006,-73.87713,,Private room,Elmhurst,Queens
848096577738722997,40.73015,-73.87676,,Private room,Elmhurst,Queens
848110172251227897,40.72965,-73.8772,,Private room,Elmhurst,Queens
848110183986168498,40.72948289633379,-73.8752668425716,,Private room,Elmhurst,Queens
852231888519393589,40.88001702639766,-73.89034275819702,,Entire home/apt,Kingsbridge,Bronx
852293809096264492,40.7281705600854,-73.98923472047552,,Entire home/apt,East Village,Manhattan
852308974299854597,40.77921566429216,-73.95318227174424,,Entire home/apt,Upper East Side,Manhattan
852309506287905145,40.72962,-73.98872,,Entire home/apt,East Village,Manhattan
852368647478352245,40.684901155661265,-73.93304915830534,,Entire home/apt,Bedford-Stuyvesant,Brooklyn
852449415230221774,40.60749,-74.01453,,Private room,Bath Beach,Brooklyn
852496524274576225,40.697938838990595,-73.93016653866059,,Private room,Bushwick,Brooklyn
852508254859011603,40.69769084940998,-73.92924198970087,,Private room,Bushwick,Brooklyn
848110289480552133,40.72960628324403,-73.877282813902,,Private room,Elmhurst,Queens
848127304112491553,40.73015,-73.8769,,Private room,Elmhurst,Queens
848127498966265828,40.72859247521349,-73.87518016543846,,Private room,Elmhurst,Queens
848233961169303607,40.72820733438266,-73.87548875664237,,Private room,Elmhurst,Queens
848235377484027783,40.728590236210174,-73.87513722521531,,Private room,Elmhurst,Queens
848404919151240985,40.67764,-73.78864,,Entire home/apt,Jamaica,Queens
848416944928326419,40.61308553094884,-74.03562436390446,,Private room,Fort Hamilton,Brooklyn
848434404988665136,40.75102,-73.98142,,Entire home/apt,Midtown,Manhattan
848458045522763649,40.5642241,-74.1173663,,Entire home/apt,Oakwood,Staten Island
848571829871964537,40.6341283,-73.9007716,,Private room,Canarsie,Brooklyn
852516497115442763,40.69774922821262,-73.9307963495464,,Private room,Bushwick,Brooklyn
852533216053517812,40.69768903532166,-73.93038699630303,,Private room,Bushwick,Brooklyn
852764807433955299,40.69947,-73.92868,,Private room,Bushwick,Brooklyn
852767241219252179,40.66282,-73.94637,,Private room,Prospect-Lefferts Gardens,Brooklyn
852772116672194327,40.66283,-73.94774,,Private room,Prospect-Lefferts Gardens,Brooklyn
852778088990777217,40.66411,-73.94628,,Private room,Prospect-Lefferts Gardens,Brooklyn
852780155600628104,40.66268,-73.94768,,Private room,Prospect-Lefferts Gardens,Brooklyn
852794733717967525,40.69186444302941,-73.91277226532686,,Private room,Bushwick,Brooklyn
852835857036904951,40.60304,-73.99507,,Private room,Bensonhurst,Brooklyn
852884650232682299,40.6955097,-73.8508427,,Private room,Woodhaven,Queens
853028685326156511,40.77462569327992,-73.95012687295173,,Entire home/apt,Upper East Side,Manhattan
848577958550471596,40.69829,-73.9288,,Entire home/apt,Bushwick,Brooklyn
848600126597705252,40.68673924660262,-73.98595182751573,,Entire home/apt,Boerum Hill,Brooklyn
848627681349272330,40.7727587,-73.95097969999999,,Entire home/apt,Upper East Side,Manhattan
848639150774171406,40.722642,-73.99571399999999,,Entire home/apt,Nolita,Manhattan
848648275744932650,40.644743191020034,-73.97320378726076,,Entire home/apt,Kensington,Brooklyn
848688887881823440,40.7453952804735,-73.97628057829677,,Entire home/apt,Murray Hill,Manhattan
848700499893494953,40.6829989679645,-73.90499674405658,,Entire home/apt,Bushwick,Brooklyn
848890927389228890,40.73970933690224,-73.92579556098715,,Private room,Sunnyside,Queens
853033045815699256,40.7454139,-73.8982532,,Entire home/apt,Woodside,Queens
853129844194650967,40.8728338,-73.8567906,,Entire home/apt,Williamsbridge,Bronx
853269117514653481,40.69117,-73.9336,,Private room,Bedford-Stuyvesant,Brooklyn
853297381076137114,40.747866974851874,-73.99318426756182,,Entire home/apt,Chelsea,Manhattan
853394785192534016,40.7226285,-73.9945497,,Entire home/apt,Nolita,Manhattan
853395099537494702,40.7742736,-73.9646597,,Entire home/apt,Upper East Side,Manhattan
853397682106333181,40.72723893644758,-73.95374163943033,,Entire home/apt,Greenpoint,Brooklyn
853462912641913538,40.69809,-73.90093,,Private room,Ridgewood,Queens
853527797749614251,40.6975,-73.90089,,Private room,Ridgewood,Queens
848902677120579848,40.74449,-73.89145,,Private room,Woodside,Queens
849089372266891592,40.69797,-73.77967,,Private room,St. Albans,Queens
849141207957610737,40.69829,-73.92939,,Private room,Bushwick,Brooklyn
849159989403541622,40.62793,-73.93923,,Private room,Flatlands,Brooklyn
849199148002707818,40.691149,-73.9824288,,Entire home/apt,Downtown Brooklyn,Brooklyn
855007125292598413,40.77789,-73.95482,,Entire home/apt,Upper East Side,Manhattan
855169787137770665,40.6745841,-73.96238679999999,,Private room,Crown Heights,Brooklyn
855175287799087813,40.710162047900326,-73.82873017340897,,Entire home/apt,Kew Gardens,Queens
855233330415172667,40.67884855386354,-73.97920610522786,,Entire home/apt,Park Slope,Brooklyn
853538253952954070,40.69606,-73.89882,,Private room,Ridgewood,Queens
853544111045060406,40.7389643,-73.9791144,,Entire home/apt,Kips Bay,Manhattan
853549269559834283,40.69624129404373,-73.90079537203957,,Private room,Ridgewood,Queens
853556061476001808,40.69652242715543,-73.89911116641133,,Private room,Ridgewood,Queens
853872315370637096,40.60878417340798,-73.95310158159383,,Private room,Sheepshead Bay,Brooklyn
854223736955826087,40.69631774364441,-73.97359841660175,,Private room,Fort Greene,Brooklyn
854263144503416151,40.79957640410716,-73.96627889761156,,Private room,Upper West Side,Manhattan
854263401766388076,40.80063995727513,-73.96294431047771,,Private room,Upper West Side,Manhattan
854291865963468254,40.71997,-73.9951,,Entire home/apt,Nolita,Manhattan
854306012372296522,40.69193643196632,-73.73171185341307,,Entire home/apt,Cambria Heights,Queens
854361894828191891,40.70089,-73.94052,,Private room,Bushwick,Brooklyn
855287462356191079,40.83617025281633,-73.94521980551806,,Private room,Washington Heights,Manhattan
855598725483695879,40.80741,-73.95469,,Entire home/apt,Harlem,Manhattan
855633038154233030,40.74300730111221,-73.95149576224645,,Private room,Long Island City,Queens
855668327946765991,40.87808,-73.885,,Private room,Norwood,Bronx
855690998868030307,40.70712,-73.92114,,Private room,Bushwick,Brooklyn
855699631161038780,40.647698614764344,-74.01030628645235,,Entire home/apt,Sunset Park,Brooklyn
855705447881368204,40.79784888278592,-73.94756557533458,,Entire home/apt,East Harlem,Manhattan
855858117414211119,40.85290360009488,-73.90093849414393,,Private room,Fordham,Bronx
855951770337839321,40.6281,-73.95859,,Entire home/apt,Midwood,Brooklyn
855961894411260875,40.75311757286829,-73.99388421623945,,Private room,Hell's Kitchen,Manhattan
854439069631231361,40.76847359939204,-73.89122423301657,,Private room,Ditmars Steinway,Queens
854453201801767998,40.7354906,-73.9931801,,Entire home/apt,Greenwich Village,Manhattan
854462861008883615,40.6624103,-73.8669669,,Entire home/apt,East New York,Brooklyn
854486627998924274,40.67786,-73.86327,,Private room,Cypress Hills,Brooklyn
854520205864838749,40.68335,-73.95119,,Entire home/apt,Bedford-Stuyvesant,Brooklyn
854904674304723636,40.87668188808209,-73.85574705898762,,Private room,Williamsbridge,Bronx
854942696371313509,40.7031635,-73.9282437,,Private room,Bushwick,Brooklyn
856028372002335063,40.8009437524887,-73.95441904666615,,Private room,Harlem,Manhattan
856249316379328038,40.81363692179167,-73.94457142800093,,Entire home/apt,Harlem,Manhattan
856256646708066759,40.7255028,-73.9798509,,Entire home/apt,East Village,Manhattan
856336581177236867,40.87729,-73.8847,,Private room,Norwood,Bronx
856342584842710318,40.816982509603065,-73.93865750166098,,Entire home/apt,Harlem,Manhattan
856356860792519943,40.6869,-73.95731,,Entire home/apt,Bedford-Stuyvesant,Brooklyn
856382292926202871,40.6328499,-73.9132332,,Entire home/apt,Canarsie,Brooklyn
856469032632992649,40.77045,-73.95589,,Entire home/apt,Upper East Side,Manhattan
856506863490306029,40.6166587,-74.0348181,,Private room,Fort Hamilton,Brooklyn
859215377591012167,40.75026983797791,-73.99688648642139,,Entire home/apt,Chelsea,Manhattan
859225590386560233,40.74311,-73.90466,,Private room,Woodside,Queens
859272312597021667,40.72246,-73.97931,,Entire home/apt,East Village,Manhattan
859277415032066601,40.72224823492312,-73.97740433331978,,Entire home/apt,East Village,Manhattan
859438428652667504,40.8443979,-73.8149224,,Entire home/apt,Country Club,Bronx
859474530990564004,40.74678722763484,-73.98672443002727,,Private room,Midtown,Manhattan
859501218380850887,40.677837,-73.9659531,,Entire home/apt,Prospect Heights,Brooklyn
859528646796757629,40.742490736233826,-73.9851058550401,,Private room,Midtown,Manhattan
859664945143080328,40.689240854745705,-73.90656615344243,,Entire home/apt,Bushwick,Brooklyn
859676226888260227,40.6681717,-73.7506583,,Entire home/apt,Springfield Gardens,Queens
856524140333584118,40.71699,-73.94722,,Entire home/apt,Williamsburg,Brooklyn
856530614801644801,40.772404,-73.9544678,,Entire home/apt,Upper East Side,Manhattan
856617809936726317,40.75626857882601,-73.96246655611814,,Entire home/apt,Midtown,Manhattan
856651933812762904,40.7583396212706,-73.88312516931735,,Entire home/apt,East Elmhurst,Queens
856674365271587414,40.6973601,-73.9368203,,Private room,Bedford-Stuyvesant,Brooklyn
856735434937708938,40.656643787260904,-73.8452574766037,,Entire home/apt,Howard Beach,Queens
856790465100420535,40.69687,-73.74761,,Entire home/apt,St. Albans,Queens
856843124617214103,40.68192,-73.90681,,Private room,Bushwick,Brooklyn
856885310810415292,40.700965,-73.9239266,,Entire home/apt,Bushwick,Brooklyn
859771139425703476,40.81628474491677,-73.94543389241535,,Private room,Harlem,Manhattan
860170703368011018,40.81267,-73.94698,,Entire home/apt,Harlem,Manhattan
860171140269043383,40.67803903405839,-73.97911874031684,,Entire home/apt,Park Slope,Brooklyn
860219417695095744,40.695801,-73.78992099999999,,Private room,Jamaica,Queens
860241816039531223,40.747940122742065,-73.9916726459975,,Entire home/apt,Chelsea,Manhattan
860268952074614380,40.67795,-73.95192,,Entire home/apt,Crown Heights,Brooklyn
860361043532113527,40.73292,-73.98704,,Entire home/apt,East Village,Manhattan
860474038279127366,40.8277975,-73.9392723,,Entire home/apt,Harlem,Manhattan
860633567026070430,40.73487217929568,-73.98033948514794,,Entire home/apt,Gramercy,Manhattan
857023774778549107,40.656630430311395,-73.95834100197409,,Entire home/apt,Prospect-Lefferts Gardens,Brooklyn
857039314350675881,40.766112010385775,-73.9784621080176,,Entire home/apt,Midtown,Manhattan
857062198263789456,40.74369,-73.98179,,Entire home/apt,Midtown,Manhattan
857079026453430439,40.76745786450836,-73.93086165189743,,Entire home/apt,Astoria,Queens
857103803651618158,40.8722963,-73.8482124,,Entire home/apt,Baychester,Bronx
857118576611621658,40.693190654684344,-73.80666353656078,,Entire home/apt,Jamaica,Queens
857137247614597916,40.68128506031839,-73.90738071210578,,Private room,Bushwick,Brooklyn
857168594847563363,40.772404,-73.9544678,,Entire home/apt,Upper East Side,Manhattan
857216097977521005,40.69373,-73.93239,,Entire home/apt,Bedford-Stuyvesant,Brooklyn
860788937069153064,40.85300676659229,-73.93737774342299,,Entire home/apt,Washington Heights,Manhattan
860820994316209596,40.70925,-73.94149,,Private room,Williamsburg,Brooklyn
860909296421311500,40.75206749217932,-73.88101823413855,,Private room,Jackson Heights,Queens
860931776707434916,40.66049,-73.76499,,Entire home/apt,Springfield Gardens,Queens
860932964024906492,40.66036,-73.99349,,Private room,Sunset Park,Brooklyn
860952695632753606,40.7132894,-73.9666592,,Entire home/apt,Williamsburg,Brooklyn
860957832109972386,40.6340618,-74.11726089999999,,Entire home/apt,West Brighton,Staten Island
857341470604785256,40.68706,-73.91387,,Private room,Bushwick,Brooklyn
857417526155184478,40.6799882,-73.8811181,,Private room,Cypress Hills,Brooklyn
857422905691998850,40.760609113153365,-73.8083054870367,,Private room,Flushing,Queens
857494972694879607,40.65781,-73.97543,,Entire home/apt,Windsor Terrace,Brooklyn
857528404754752841,40.71770242150361,-73.96487012513224,,Private room,Williamsburg,Brooklyn
857576331544501191,40.70792376908032,-73.87454401193341,,Private room,Middle Village,Queens
857775785561769964,40.79364,-73.97303,,Entire home/apt,Upper West Side,Manhattan
857869072143873415,40.89082588773975,-73.84067190833406,,Private room,Edenwald,Bronx
857881360655894278,40.78168,-73.9845,,Entire home/apt,Upper West Side,Manhattan
